text,final_label
ó jẹun kò lápá o ní yẹ̀yẹ́,NEGATIVE
orí ni àkèré fi í wẹ̀ ni odò,NEUTRAL
ọmọ ni mi o,NEUTRAL
toò ṣókí lọbẹ̀ oge ọpọ́n sún kan àgbà òṣèré akọrin nì,NEUTRAL
ẹ wá ewé dágunró fún ẹ̀fọ́rí,POSITIVE
mo ta lóruù un orun kò sì wà padà àfi ìgbà tí agogo mẹ́ta ku díẹ̀,NEUTRAL
ọmọ èkó ó ní alábàágbéè rẹ tí ń pariwo dààmú àdúgbò ngbogbo ìgbà kọ̀wé ránṣẹ́ sí ìjọba publicaffairsorg,NEUTRAL
ewùrà pupa + àgbagbà + ẹ̀gẹ́pákí + kóóróo ṣúgà méjì = oògùn ẹ̀dà a ó sá a gbẹ a ó gún un kúnná kóbìin máa fi mùkọ,NEUTRAL
ṣé òótọ́ ni pé kúnlé ti lọ,NEUTRAL
igi ni òrin tí a fi ń fọ ẹnu tẹ́nu á mọ́ ṣáká tí eyín á funfun aàrùn ẹnu bíi yọ̀rọ̀ akokoro á wá ibi gbà,NEUTRAL
mùsùlùmí krìstẹ́nì wà lára ẹni kú ikú ọ̀fọ̀ látàrí bọ́mùbù àti iṣẹ́ láabi ìgbàogbo,NEUTRAL
tó yẹ kí wọn ó ṣe ìwádìí tí ó jinlẹ̀ sí iye ọmọonílẹ̀ tó wà ní abúlé márààrún wọ̀nyí kí ẹ̀tọ́ọ wọn ba tẹ̀ wọ́n lọ́wọ́ wọn kò ṣe bẹ́ẹ̀,NEGATIVE
ní aago kan ọ̀la ẹ pàdé mi níbí a ó yẹ díẹ̀ wò nínú,NEUTRAL
òpùrọ́ lọ̀gá ohun gbogbo tọ́ọ̀gá ní a ò gbọ́dọ̀ ṣe lọ̀gá ń ṣe,NEGATIVE
ǹjẹ́ ẹ mọ̀ wípé àwọ̀ tó wà lára aṣọ òfìòkè èyí tí wọ́n ń pè ní ẹtù ṣẹ̀wàá láti ara àwọn àwọ̀ tó wà lára ẹiyẹ ẹtù dúdú funfun àti pupa,NEUTRAL
a máa gbé e wá fúnra wa ni ọwọ́ oṣù kẹ́wàá sí oṣù kọ́kànla,NEUTRAL
ohùn náà ní ṣé ìwọ́ ti rí ibi tí àǹjọ̀ọ̀nú ti gbá èèyàn létí ẹ̀rín èmi ò rí i rí o,NEUTRAL
iba oluwa eledumare kíbà ṣẹ o,POSITIVE
àmín àmín o ẹ kú ìfẹ́ orílẹ̀èdè wa o ọlọ́run á bá amẹrika náà yanjú ọrọ̀ajé àti gbèsè o,POSITIVE
bólówó bá tẹ́ ó ya aláṣeṣá ni,NEUTRAL
ìwọ ò mọ̀ pé láti píníṣín ni a ti ń pèka ìrókò irú ìran tí ọmọ yìí ń rí tí mo ká wọn ó yẹ fún un nítorí ọjọ́ ọ̀la rẹ̀,POSITIVE
mo tún dé ọlọ́run ọba mo wa dúpẹ́ mo sùn mo jí ọlọ́run o ṣeun o,POSITIVE
ìlépa ìdíje yìí ni láti gbàwọn ọ̀kanòjọ̀kan ìtàn ilẹ̀ wa sílẹ̀ fún lílò lọ́jọ́ iwájú ìtàn yìí gbọdọ̀ jẹ́ ìtàn tìrẹ tàbí ìtàn kan tí o gbọ́ ní ibìkan àmọ́ tí ẹlòmíràn kò ì tíì kọ nípa rẹ̀ rí sọ fún ọ̀rẹ́ àti ojúlùmọ̀ ẹ má jáfinra ilẹ̀ ọ̀lá mọ́ tán,NEUTRAL
aláwàdà ní kí ẹ̀yin tìbàdàn pàdé òun àti ọ̀pọ̀ olórin tàkasúfèé ní ìbàdàn fún kẹ́rin lọ́jọ́ àjíǹde ||,NEUTRAL
igi ń lé àìsàn lùgbẹ́,POSITIVE
wọ̀bìà yọ́ tán ó pe ẹlẹgbẹ́ẹ rẹ̀ wá jẹ,NEGATIVE
orígun mẹ́ẹ̀ẹ̀rin àgbáyé ẹ jẹ́ kò yẹ mí lóṣù titun ọ̀sẹ̀ titun ọjọ́ titun tí a wà yìí nítorí kíni yó fi yẹ mí,POSITIVE
aifi ote sileni o je aiye o gun ọ̀rọ̀ àgbà ni,POSITIVE
rt ìgbà ara làá búra eni kan kii bu sango lee run,NEUTRAL
pistle gun is ìbọn ìléwọ́ in yorùbá,NEUTRAL
òlù ~► gimlet ó fi òlù lu etí ~ he pierced herhis ear with a gimlet fi òlù lù ú ~ bore it with a gimlet,NEUTRAL
ikúṣìkà ikú ṣe ìkà orúkọ yorùbá,POSITIVE
ẹ káalẹ́ o ẹ jọ̀wọ́ ṣe ìdílé oní àgídìgbo ni ẹ ti wá ni,NEUTRAL
nínú odú ifá bákannáà a rí i pé ọ̀rúnmìlà wọ sànmá lọ láàyè ni kò kú,NEUTRAL
àmín àṣẹ àti gbogbowa o ọba atẹ́rẹrẹ kááríayé,POSITIVE
ọlọ́run ronú lórí ọ̀rọ̀ náà títí ó sì wá ọ̀nà láti parí ìṣòro náa títí ayé,POSITIVE
ìṣọ̀kan ń bẹ̀ a jọ ń bára wa ṣe a jọ gborí ilẹ̀ a jọ mu a jọ gborí ilẹ̀ a jọ jẹ pẹ̀lú inú kan,POSITIVE
ojúmọ́ ire ló mọ́ wa lónìí peregede níí se yèyé ojúmọmọ a kà sàì là dandan lónìí̈,POSITIVE
ìwo ẹfọ̀n nínú igbá ni ààmì tí a fi ń mọ ọya,NEUTRAL
àwa tí ó yẹ kí a pa ẹnu pọ̀ ká kọ ẹ̀gbin kẹ́gbin ká dúró ṣinṣin lẹ́yìnin òdodo là ń hùwà mọ́ṣààṣí,NEGATIVE
ariwo tó ta gèè nípa ti re lẹ̀oti o ko ti re le lai ti ri awon odobinrin waẹ rò bẹ́ẹ̀,NEUTRAL
àmọ́ ó jù bẹ́ẹ̀ lọ o ọ̀rọ́ pọ̀ nínú ìwée kọ́bọ̀ òlóòrayè ló lè kà á tán àwọn ará ibí ìí ti ba nǹkan jẹ́ jìnà òun ló fa àrùn tó kúnta,NEGATIVE
ẹ jẹ́ kí ng mẹ́nu dákẹ́ nbẹ̀un kí wọ́n màá rò pé olúwa rẹ̀ fẹ́ dá ẹgbẹ́ kan sílẹ̀ ni,NEUTRAL
pípẹ́ ni yóò pẹ́ àkólòlò yóò pe bàbá,POSITIVE
ẹkùn jọ àmọ̀tẹ́kùn eranko wo ló jọ ọ̀kẹ́rẹ́,NEUTRAL
what is the name of the deity that stands as the connection between the living and the dead in yorùbá land kíni orúkọ òrìṣà tí ó dúró gẹ́gẹ́ bíi àmì láàárín àwọn aláyè èèyàn àti òkú wọn,NEUTRAL
ọmọ oòduà bí o bá mọ bórúkọ kan ti ṣe ṣẹ̀ ìlú tàbí ìdílé tí ń jórúkọ ọ̀hún kàn sí ktcom,NEUTRAL
bẹ́ẹ̀ni ọmọ ìyá ẹni ni iyékan tí ọbàkan jẹ́ ọmọ bàbá ẹni,NEUTRAL
ìyàwó babaláwo ni a mọ̀ sí apẹ̀tẹ̀bí ó lè kọ́ ifá láti di ìyá onífá pẹ̀lú àwọn iṣẹ́ rẹ̀ pẹ̀lú ìtọ́jú ilé ifá ní ojojúmọ́ àti ọ̀sẹ̀sẹ̀ ìjọsìn ní ilé ifá pẹ̀lú ọkọ rẹ̀ babaláwo tàbí ohun nikan tìkalára rẹ̀,NEUTRAL
bákan náà iná ni à ń tì bọlé ẹni tí a fi ẹ̀sùn kàn wípé ó hùwa láabi tí ilée rẹ̀ yóò jó kanlẹ̀ ráúráú,NEGATIVE
oko òdú ní ìpínlẹ̀ èkó ni agbègbè tí èmí ti wá,NEUTRAL
ó kéwì yoòbá àti gẹ̀ẹ́sì nípa akitiyan ìyá lórí ọmọ orin àti ìlú ni fi kó ewì rẹ̀ pọ̀,NEUTRAL
báàwẹ́ bá i le parí ẹni tí ò gbààwẹ̀ rógo kí la ó gbọ̀ ọ́ wọ́n á sọ pé ojú ti ajọ̀sán,NEGATIVE
a ò rí ẹni yóó jà fún wa ni wọ́n ṣe ń ṣòṣì àti àti iru kanànkàn,NEGATIVE
nígbà tí elédùà rán ọ̀rúnmìlà wá sáyé ó da ọgbọ́n sílé ayé àwọn kan rí ọgbọ́n tí olódùmarè fún ọ̀rúnmìlà láti dà sílẹ̀ láyé ṣà,NEUTRAL
ologbo olóye àti onímọ̀ ni ìran baba ńlá wa àwọn aráabí gbọ́n tán wọ́n lóye nínú bẹ́ẹ̀ ìmọ̀ ò tán ọpọlọ ni ọmọ oòduà fi gbówe kalẹ̀,NEUTRAL
arab ló kọ́ bẹ̀ wá wò agbègbè isthmus tó súnmọ́ suez ni wọ́n bá wọ egypt títí wọ́n fi wọ àárín ilẹ̀ adú lọ po,NEUTRAL
ṣe ẹ wàpá,POSITIVE
owó ìgbẹ́ kì í rùn,NEUTRAL
ọ̀fẹ́ ni ìgbẹ́ ọ̀fẹ́ nìyàgbẹ́ fún ará oko wọn kì í sanwó láti ṣu imí sínú ìgbẹ́ ó ṣèèwọ̀,NEUTRAL
irú ẹni bẹ́ẹ̀ tí ara rẹ̀ funfun ni a máa ń sọ fún wípé ọyẹ́ ti gbé lọ nítorí àwọ̀ọ ti di ti ọlọ́yẹ́,NEUTRAL
ìdí igi ọsàn ló njẹ́ mọsàn o,NEUTRAL
greetings in yorùbá land to the family of someone that traveled ẹ kúu ilédè to people playing games mo kí ọ̀ta mo kí òpè to someone enduring pain ẹ kúu àmúmọ́ra to entertainers ẹ kúu àríyá atmospheric greeting ẹ kúu afẹ́rẹ́ yìí,NEUTRAL
o ti yí orúkọ gidi sí nǹkan míì ojú tì ọ́,NEGATIVE
ẹ wá ń ní bàálù ńjá nígbà tó jẹ́ pé aláìmọ̀kanmọ̀kan lẹ fi joyè àwòdì tí ò lè gbẹ́dìẹ |,NEGATIVE
àlọ ire àbọ̀ ire ni ìrìnàjò kówáa ńgbà ogbo yóò máa jẹ́ láṣẹ ọba aláṣẹ ire o,POSITIVE
o tito funfunrt àti àti àti gbogbo wa ní olè ni wá àbí irọ́ ni mo pa,NEGATIVE
à ní àwọn kan nínú ìjọba ló ba ìbáṣepọ̀ ìṣòwò orin láàárín fẹlá àti gbajúgbajà iléeṣẹ́ orin decca jẹ́ ni olúfẹlá fi kọrin itt,NEGATIVE
g g ní báyìí g ti ń kanlẹ̀kùn wọ́n ti ní àrùn jẹjẹrẹ ọpọlọ yóò lékún sí i nítorí agbára èyí tí ó ń bọ̀ lọ́nà dẹ̀dẹ̀ y,NEGATIVE
yorùbá romantic names àwọn orúkọ ìfẹ́ yorùbá awẹ́lẹ́wà apọ́nbéporẹ́ olólùfẹ́ alábẹ̀fẹ́ ìbàdí àrán òlóò mi adé mi alárédè mi ìfẹ́ mi kòrí kòsùn ẹni bíi ọkàn mi,NEUTRAL
kò yẹ kí irú ọkọ̀ yìí ó máa rìn nígboro èkó èéfín tí ó ń fín wa ju ti igi ìdáná lọ,NEGATIVE
mi ò ní mu gaàrí ìjẹ̀bú mọ́n sányẹ̀rì ni sọ di shadrach cdq kọ́,NEUTRAL
danger ni ewu ní yorùbá ewúrẹ́ ni ewu léède,NEUTRAL
ẹni fẹ́ kó ọ́ ẹni fẹ́ kó gbà àmọ́ báa gun iyán nínú ewé tá sebẹ̀ sínú èpo ẹ̀pà ẹni máa yó á yó má tẹ̀lé jàndùkú,POSITIVE
ẹṣin ọ̀rọ̀ ni ayé ṣe ilá ilá kó ayé ṣe ikàn ikàn wọ ẹ̀wù ẹ̀jẹ̀ kí ni ikàn,NEUTRAL
agbé yara gbe ire temi wa bá mi loni gbé ire wọle gbogbo wa,POSITIVE
ogun ahóyaya ìró àgbáìbọn èèbó amúnisìn lọ́dúnun ni a fi pe ogun nì bẹ́ẹ̀,NEUTRAL
ewé awùn dára fún ọyàn ẹ ò bi mí pé iṣẹ́ kíni ahùn ń ṣe fún ọmú,POSITIVE
ọmọ ẹgbẹ́ tí wọ́n ní ṣíṣe bíi ayẹyẹ ìsìnkú ìgbéyàwó ìwúyè tàbí ọdún ara tiẹ̀ ni iwájú ma ń fi esùsú gbé ìnáwó wọn nítorí ó rọrùn láti kó owó jọ̀ fún àwọn oníṣẹ́ ọwọ́ bíi àwọn tó ń hun aṣọ àwọn aláró abbl ọ̀nà tó yàrá jù fún wọn láti kó owó jọ,NEUTRAL
ẹ káàárnọ̀ o ṣé dáadáa la jí ọjọ́ ìṣẹ́gun rèé ìṣẹ́gun rẹ ń dúró dè ọ ogun oṣó ajẹ́ ti wo,POSITIVE
díẹ̀ nínú ọmọ yorùbá tí yóò wà níbi ìpàdé gbogboògbò ni bọ́lá akínyẹmí dr túnjí braithwaite olóyè ayọ̀ adébánjọ,NEUTRAL
ẹ dá sílẹ̀ ẹ kìlọ̀ fún àwọn fúlàní kí wọ́n tọwọ́ ọmọ wọn baṣọ wọ́n ń fara ni ọmọ nàìjíríà,NEGATIVE
óbávàn ni ẹ káàsán kì í ṣe ób ótà mò ń kọ́ èdè edo díẹ̀ díẹ̀,NEUTRAL
nínú oṣù kẹ́jọ tí a ṣẹ̀ṣẹ̀ wọ̀ yìí a ò ní rí ogun ẹjọ́ ọmọ aráyé ò ní fi ọ̀rọ̀kọrọ̀ kọ́ wa lọ́rùn ẹjọ́ ẹlẹ́jọ́ ọ̀ràn ọlọ́ràn kà á jẹ́ tia láṣẹ ọba òkè ọ̀nà á ṣí ọ̀nà á là,POSITIVE
ọkàn lára ọ̀gọ̀rọ̀ òwe tí ó ti ipa ẹ̀sìn ìmàle wá ni ìsọnu ọgbọ̀n ààwẹ̀ è é ṣe tí òwe yìí ṣe jẹyọ,NEUTRAL
pápá ìṣeré àwọn ọmọdé àdúgbò igi ni àwa gùn ní ìgbà kékeé,NEUTRAL
ká jáde ká jáde ni tọ̀kánkán ilé ká rìn ká máà wọlé ni ti ẹ̀yìnkùlé ilé èmi ò ní jáde nílé kí n bùrìn bùrìn kí n máà padà sílé ẹyẹ odíẹrẹ́ kì í kú sóko ìwájẹ n ò ní kú sọ́nà bí èéfín ilé kokokoko báyìí ni ti agbe ọ̀nà kì í na ọmọ ọlọ́nà àlọ àtàbọ̀ re,POSITIVE
àyájọ́ òní àyájọ́ òní ní ọdúnun ni a yìnbọn pa ajàfẹ́tọ̀ọ́ ọmọnìyànan nì malcolm x nínú gbọ̀gan tí ó ti ń bá àw,NEUTRAL
cọmíṣọ́nà fún ọ̀rọ̀ àṣà ìpínlẹ̀ èkó ọ̀gbẹ́ni oyinlọmọ dánmọ̀le wà níkàlẹ̀ láti sọ ipa tí ìjọba ńkọ́ ní ti àṣà,NEUTRAL
káyọ̀dé jacobs ti pàápàá mú wa mọ̀ pé ìràwọ̀ ni ààmì ẹgbẹ́ àwọn wọ́n sì ṣe àlàyé,NEUTRAL
àwọn agbófinró tì wà ní ibi ìjókòó náà láti rí pé nǹkan lọ geere àbò sì wà fún àwọn akópa,POSITIVE
ògbójú olóògùn tó mọ ojú ìgbín nínú ìkarahun nípa ewé àtegbò ni oṣóòsì pẹjapẹja ní í ṣe pẹ̀lú,POSITIVE
ẹ gbọ́ ṣé ẹ̀sẹ̀ ló fa sábàbí kòkòrò àìfojúrí kòrónà tí ń mìgboro ilé ayé tìtì,NEUTRAL
ọmọ yorùbá wọ́n ní àáyá gbọ́n ògúngbè gbọ́n àáyá ń gungi ògúngbè náà ń bẹ̀rẹ̀ kíni àáyá kíni ògúngbè,NEUTRAL
ìyá ràbàtà láàárín ẹ̀gùn kín ni o,NEUTRAL
kí a tó wùwà kò bá dára kí a rò ó wò dáadáa kí o wò ó fínífíní tinú tìta kí o tó wùwà tàbí gbé gbésẹ̀ kan ṣé o gbọ́ mi ọ̀rẹ́,POSITIVE
ìdí kìnínní ni pé tútù tútù ni ti ìgbín ìdí kejì ni pé ẹran òòṣà ńlá tí í ṣe òòṣà funfun ni ìgbín jẹ́,NEUTRAL
ọ̀dọ́ yìí ló kó ọ̀dọ́ jọ fún ó rọ ọ̀dọ́ láti tún okùn sòkòtò wa so,NEUTRAL
ẹ ò ṣe bí ẹ ṣe sọ lẹ́yìn ìgbà tí mo ti fi ránṣẹ́,POSITIVE
ìyaraẹnisọ́tọ̀ yóò dín ìtànká àrùn kòrónà kù ẹ sọ fún àwọn arìnrìnàjò tí ó ti ìlú òkèèrè dé láti ya ara wọn sọ́tọ̀,NEUTRAL
kí o tẹ́tí kí o gbọ́ bó o bá fẹ́ gbọ́ èdè gẹ̀ẹ́sì dáadáa ìwọ lọ mọ èdè abínibíi rẹ dáadáa,POSITIVE
bẹ́ẹ̀ náà ni ti ẹyẹ igúnnungún èdùà fún gúnnungún lẹ́ẹ̀mí gúngùn la fi ní gúnnungún kìí kú léwe adàgbà a darúgbó dandan,POSITIVE
báyìí ni yèrèpè ṣe di ewéko tí ń yún ni lára gbogbo igi tí yèrèpé bá dì mọ́n di àwòmọ́jú fún ọmọ aráyé,NEUTRAL
shuaib lorúkọ ẹni tí ó kọ́ mú ẹ̀sìn islam wá ilẹ̀ẹ yoòbá ní nǹkan bíi ọgọ́rùnún ọdún mọ́kànlá th century lọ́hùnún,NEUTRAL
samuel ajayi crowther mú èso igi òwú lọ láti fi han oníṣòwò òwú ní gba ti òwú náàá pọ̀,NEUTRAL
♪ kò sẹ́ni tó le fìyà jẹ mi kó lọ ò ♪,NEUTRAL
bí a bá ta èèyàn ní olobo ìtumọ̀ rẹ̀ ni pé wọ́n ti jẹ́ kó yé e wọ́n ti sọ fúnun wọ́n ti ṣe òfófó fúnun,NEUTRAL
yorùbá yìí kò yé mi yéké ó ní kí n ṣe kíni,NEUTRAL
ọmọdé kékeré ni ọjọ́ orí rẹ̀ ò lè ju ọdún mẹ́wàá sí méjìà lọ wèrè ni mo rí i lẹ́bàáa títì ńgbàa mo rè é ra sèré mo kó àánú rẹ̀,POSITIVE
wọ́n á ní òyìnbó tó ṣe pẹ́nsù ló ṣèrèsà àwọn kan náà tó ṣe ẹ̀rọ irinṣẹ́ oko irúgbìn gmo náà ló ṣe ajílẹ̀,NEUTRAL
ká ròfọ́ ọpẹ́ àti ọkà ìdúpẹ́ fún olúwa apanimọ́ tó pawámó láti ọjọ́ kìníní ọdún tó lọ sí ọjọ́ kìníní ọdún míì,POSITIVE
haha tí kọfí bá jẹ́ ọkọ òtútù a jẹ́ pé ògìígbóná ni ìyáláyàá rẹ̀,NEUTRAL
un wá fẹ́ máa ùn mí jẹ o,NEUTRAL
yàtọ̀ sí kí a fi epo se ọbẹ̀ kí ni a tún lè fi epo ṣe nílẹ̀ẹ yoòbá ó yá o ọmọ kú oótù o ò jí ire,NEUTRAL
ẹ káàáro o ẹ sì kú àbámẹ́ta ọ̀pọ̀ọ rẹ̀ la ó ṣe láyé ńbí láṣẹ ọ̀gá ògo ire o,POSITIVE
♫ ké ṣe ń ṣe ọ́ ṣemuṣẹ̀ṣẹ̀ṣeọ̀wẹ̀lẹ̀wẹ́lẹ́ ké ṣe ń ṣe mí ṣemuṣẹ̀ṣẹ̀ṣeọ̀wẹ̀lẹ̀wẹ́lẹ́ ♫,NEUTRAL
ta ni ẹ kí lo mọ̀ nípa araà rẹ̀,NEUTRAL
wà á lọ sí ìpele tẹ,NEUTRAL
káyọ̀dé ti ta wá lólobó kan ó ní lẹ́hìn oṣù kan lónìí gọngọ á sọ kutupu á wu,NEUTRAL
ọjọ́ sátidé ọjọ́ kéje ni a máa ń fi eré ẹ̀yọ̀ sí aago márùnún ìdájí ni à ń bẹ̀rẹ̀ títí di alẹ́,NEUTRAL
kíni ìwọ kọ́ kí lo rí dìmú ńnú ìtàn ọ̀rẹ́ méjì àtànàá yìí,NEUTRAL
jàkùmọ̀ kì í rìnde ọ̀sán ẹni a bí ire kì í rìnde òru nítorípé òòkùn ò mọ ẹni ọ̀wọ̀,POSITIVE
kẹ́míkà èyúnun ni ohun tí a fi àtọwọ́dá èròjà ṣe,NEUTRAL
gbogbo ire tí ń bẹ lórígunmẹ́rin àgbáńláayé ẹ dà igììrìgì máa bọ̀ lọ́dọ̀ èmi ọlásúnkàmí oríyọmí,POSITIVE
èèmọ̀ pẹlẹbẹ rèé o àfi bíi òkú àkúfà ẹbí ọ̀rẹ́ àti àwọn ẹniẹlẹ́ni agbóòkú ló tún forí kóo ó di gbére,NEGATIVE
ìlú mi tí ó lóhun ti bọ́ lọ́wọ́ èèbó alọ́nilọ́wọ́gbatọwọ́ẹni ìlú mi tí ń sààmi àádọ́taọdúnóléméje tí ó kúrò lóko ẹrú,POSITIVE
ṣe dáadáa sí ọmọ làkejì tẹ̀mbẹ̀lẹ̀ku èké àti irúfẹ́ ìwà ọ̀tẹ̀ báwọ̀nyìí ò yẹ ọmọ ènìyàn sọ́ ọ ṣe olúkòso ń rí ọ ìdájọ́ ń bọ̀,POSITIVE
ọ̀ràn náà ò le yàtọ̀ sí kí wọn ó pàrokò ará ìlú yó kórajọ wọn yóò yíde kiri ìlú kọrin ọ̀tẹ̀ sí aṣèbàjẹ́,POSITIVE
nígbà tó ti wá fọ́ yángáyángá yìí nkọ́ báwọ lèèyàn ò ṣe wá ní tún kówó fún wọn,POSITIVE
àwòrán gbajúmọ̀ ọlọ́tí ọ̀hún tó lu yèyé ẹ̀ pa tí mo yà lọ́jọ́sí nígbà tó yó tán rè é ẹ jẹ́ á mọ ìwọn bí a bá mutí,POSITIVE
kì í ṣe pé mo kọ́ ẹ̀kọ́ ohun ọ̀gbìn nílé ìwé o mo rí wípé iṣẹ́ gbogbo wa ni iṣẹ́ oúnjẹ ni mo fi di amújẹmútà,NEUTRAL
bí a bá ní kò síbi tí kò dé iléìwòsàn gbogbo ló pa owó ní pónpó sí kíni ìtumọ̀,NEUTRAL
ó ti di nkan bàbàrà o ẹ rí bí amerika àti israel ṣe kọ́jú ìjà sí iran nípasẹ̀ ẹrọ yìí láì yìnbọn ẹyọọ̀kan ṣoṣo,NEUTRAL
erin yin pami yépà ni wọ́n ntẹ̀lé mi ọlọ́run gbà wá lọ́wọ́ o,POSITIVE
nígbà yẹn lọ́hùnún a kì í fi ogun kó ẹrú ènìyàn ẹrù ohun ìní ni a máa ń kó,NEUTRAL
ẹ wá ní kára máà kan wá kí inú máà bí àwọn tí wọ́n fìtara na ajáná kó tó ti ẹ̀ di pé òṣìṣẹ́ jẹwé iyá a ò ríná lò,NEUTRAL
ibi tí ẹ̀mí ọmọ ènìà ò da nkan,NEGATIVE
a jẹ́ pé ọlọ́run ọba ni ọpẹ́ yẹ lójúmọ́ àti lójoojúmọ́,POSITIVE
ọmọ yorùbá ẹ káàárọ̀ o òpin ọ̀sẹ̀ lawà kòní jẹ́ òpin ayée wa ọ̀sẹ̀ yìí ò ní jáṣemọ fún wa,POSITIVE
inú ma ńbí mi bí ńba rọ́mọ yoòbá tí ńfi ṣíbi jẹ oúnjẹ òkèlè ako òfò tí ò ní jẹ́ a gbádùn un oúnjẹ,NEGATIVE
guezo fẹ́ gbẹ́sàn iye ọdún tí ọ̀yọ́ilé ti kó àwọn èèyàn rẹ̀ jẹ̀ ó fẹ́ yáróo rẹ̀ lára àwọn ìlú tí ó sùn mọ́ ọn bíi abẹ́òkúta ni ó fi rán àwọn ọmọogunbìnrin rẹ̀ láti lọ kó àwọn ẹ̀gbá lógun lọ́jọ́ kejì oṣù kẹta ọdúnun,NEUTRAL
ó yàn yorùbá gẹ́gẹ́ bíi minisita fún ètò isuna minisita fún ilé ìgbé àti iná monamona minisita fún eto ìlera minis,NEUTRAL
olúwa ṣọ́ wa àwọn ọ̀dọ́ tó yẹ kí ó gbé ìlú yìí ga ló ń kú lọ́kànọ̀kan bàbá gbà wá o,MIXED
ìlú ìbàdàn àtijọ́ lo àwọn ọmọ ogun tó jẹ́ ẹrú fún aṣọ́bodè agbowó òde àti ẹ̀ṣọ́ fún àwọn àwọn oníṣòwò wọ́n ma ń gba owó òde pẹ̀lú owó tàbí ní ọ̀nà òmíràn oye tí wọ́n ma gbà ní owó òde dá lórí ọjà tí wọ́n bá gbé wọlé,NEUTRAL
♫ ọjọ́ọjọ́kan ńbẹ̀ tẹ́nu ó kọ jíjẹ àtẹ́lẹ́ṣẹ̀ ó kọ ọ̀nà tápá ò ní dìde ♫,NEUTRAL
ṣẹ̀kẹ̀tẹ́ beer bàbá fi ọkà ṣe ṣẹ̀kẹ̀tẹ́ father made beer from corn,NEUTRAL
ta wá làwọn ẹnibi tó dé ẹ kúkú mọ̀ wọ́n dájú,POSITIVE
ilẹ̀ ọjọ́ kejì ọjọ́ mọ́ mo bọ́jú mo mú òrin fọ eyín bí mo ṣe má ń ṣe láàráárọ̀,POSITIVE
ìmọtara ẹni nìkan ìwá àwòdì jẹun èpè sanra gba ayé kan,NEGATIVE
ọjọ́ kẹ́ta ẹ̀ta ǹ tagbá ọjọ́ ajé oṣù kẹ́ta ọdún mẹ́tamẹ́ta ni ìbùkún wa yóò jẹ́ lọ́sẹ̀ yìí àti oṣù yìí,POSITIVE
káàárọ̀ o mà á fẹ́ kí o ya obìnrin tí ó ń gún iyán tí ò wọṣọ kò róṣọ mọ́ àyá àmọ́ ó ró ìró mọ́ ìdí,POSITIVE
ní ìrọ̀lẹ́ òní èmi àti àwọn ènìyàn mi yóò máa fi aṣarán fún aṣarán a ó jíròrò lórí bí èdè ilẹ̀ adúláwọ̀ àti ẹ̀tọ́ sí ẹ̀rọ ayárabíàṣá ṣe pàdé ara wọn ní ìkóríta eyín á ká ńrọ̀lẹ́ yìí ó dìgbà o,NEUTRAL
bí wọ́n bá ní kí èèyàn ló bọ ògún ó ti di dandan kí ẹni bẹ́ẹ̀ bọ èṣù pẹ̀lú àti ní ọ̀nà kejì náà oò lè dá ọ̀kan bọ nínú wọn láì fi ti èkejì ṣe,NEUTRAL
ni wọ́n wá sí bornu ìpasẹ̀ larubawa oríi sahara tripoli ni wọ́n gbà dé bí,NEUTRAL
ẹran sikinsanrabathesefun sapsharp,INDETERMINATE
èwo ni kì í ṣe èdèàyálò nínú mẹ́tẹ̀ẹ̀ta màámi mílíìkì ìdọ̀tí,NEUTRAL
àwọn tó ka àtọ́wò ní ààrẹ̀ tẹ́lẹ̀ obj kọ ńnú ìwé pé ààrẹ̀ gej ò dángájíá tó èmí rò pé ìwé nípa ara ẹni ní,NEGATIVE
iṣẹ́ náà léè jẹ́ gígé igi tàbí kí wọ́n wá kọ ebè lórí oko àti àwọn iṣẹ́ oríṣi ọ̀fẹ́ ni gbogbo iṣẹ́ tí wọ́n bá ṣe lórí oko náà ma bá dé iṣẹ́ ọ̀wẹ̀ kìí kọjá ọjọ́ kan tàbí méjì ó pẹ́ jù àwọn àgbẹ̀ tí wọ́n ní ọkàn láti ṣe ohun ńlá tàbí àwọn tí àgbà,NEUTRAL
bí ìyáà mi bá ń ṣíra fún mi aládùúgbò kì í wá bá mi bẹ̀bẹ̀ kòbákùngbẹ́ ọ̀rọ̀ ni onítọ̀hún yóò gbọ́ bíi ṣé ìwọ lo bí i,NEGATIVE
ọ̀nà àkọ́kọ́ ni àfòmọ́ kan tí a ma ń pe ní tọ̀ọ́létọ̀ọ́lé,NEUTRAL
ẹṣin ọ̀rọ̀ àwọn àgbàlagbà ní èèyàn lajé ń jẹ ohun tó fa òwe yìí ni pé ní ayé ijọ́hun nígbàtí àṣà dé kan pá,NEUTRAL
bí a bá kà ìṣòro ìlú wa yíó kún apẹ̀rẹ̀ yóò tún máa á ṣẹ dànù,NEGATIVE
àwọn tí bàbá wọn ti ara iṣẹ́ ìjọba di olọ́rọ̀ ń fi owó wa ṣe fújà kiri day,NEUTRAL
a ní kíni ìdíi rẹ̀ tí àwọn èèyàn fi ní níbo ni ọ̀rọ̀ yìí ti ṣẹ̀ wá ẹ̀hin àgbààgbà ẹ bá ni dá síi,NEUTRAL
